d_block,tx,token,d_price,n2_price,ath_block,ath_price,ath_offset,ath_mult_vs_n2,first_sell_offset,net_flip_offset,dump_20_offset,dump_30_offset,buyer_decline_offset,max_sell_bnb_wei,max_sell_offset,n_events,n_blocks_active
99365521,0x99643b36e60d00ebd490118585dedb3e84eb2e986aa2e8586f724decd32e607e,0xbd1d873241c33fb325635f78c187918c6cb74444,7.223700689897124e-09,9.376502272393731e-09,99365603,1.6111539200925563e-08,82,1.718288838724127,2,83,134,143,,1080952675791132685,15,182,117
99367769,0xb64b8f48fc2f1a0684cf315efeb16417119f22152c701259e2aadd5936fdd89e,0x63af4b584f150a204e2642c1b8ea248caa5d4444,1.0004065123959696e-08,1.314793938123155e-08,99367863,3.0407894728680974e-08,94,2.312749842160643,2,95,113,179,11,1089827868114574312,2,982,584
99368402,0x799978d3ce53a43580f81ad940fac1cb22a267d59443059c1e7fb13357e3a5b5,0x539cd616d4e7ec2de24b7d1df65724fe11404444,3.279317963343148e-08,4.2670278742613856e-08,99368405,4.2754246336444364e-08,3,1.0019678238883087,3,4,10,59,11,1386947499137863056,58,340,234
99370888,0xa7d36ba708ecc804ff939bcf1faceb9407d5b9e74e411fbd411681280a81131b,0x4fb60e7a62745dccb2e155035eb22811b4be4444,1.088531787649716e-08,1.632091149828559e-08,99370940,2.47096548054154e-08,52,1.5139874269896627,4,54,65,66,39,726679767251045864,34,308,169
99372130,0x5bf83f86a733ad0311db21e5db0abbb924529f326286e7ca1dca6e282c1fd01c,0x2723999a5d2a9a757a19d189cc5ce6f24fe54444,6.914780595805362e-09,8.209749552405814e-09,99372131,1.0619654543409854e-08,1,1.2935418401768215,2,2,2,49,17,1072350899683592247,2,57,41
99378149,0xee88bd20007995777c3bfd5ae164a415b55f3a75fd284f88722b02841df6691b,0x708559dfa8fcc534c953d63de933254a10c04444,2.9808358179071824e-08,4.187061569709442e-08,99379542,8.431561860311319e-08,1393,2.0137181457535673,0,,,,12,1612711938621302030,49,2053,890
99378382,0x33c744f19ba6268e2a94580a33db6f7f5a9c1dce6b63db31b364d0b876422315,0x885936a0b5810ce839b102741d77659cbd544444,1.1218023201142708e-08,1.793952293661747e-08,99378384,1.793952293661747e-08,2,1.0,1,3,3,4,,1187201862716488376,3,50,29
99378718,0xb71b873b8955fe65d961c2cc4b2180a591c1dfac6669b790d4194a2db3659e13,0xad2a6109d13a5400545545b4210bebf271224444,6.2580994891904335e-09,8.294827281598e-09,99378719,9.596179412096562e-09,1,1.1568871884030183,1,2,4,135,16,622875421786259955,4,53,33
99401902,0xd59112df060fa59fe8a3c38f863459521df7ac0bfda6314ba094f804624da532,0xa44208b5bfa96d860764cf0cd8556904098e4444,2.0695157103240477e-08,2.7499435753628404e-08,99401968,4.125404215089625e-08,66,1.5001777680275858,2,67,68,76,19,805242043907957654,14,959,454
99414628,0x9d169cfcc1b7ad367de76605717718f821ad9e728bb9078806cb92980033bd40,0x8c604a79a86295eb9073dfb5c83a43cbce1a4444,8.570524776580935e-09,1.2023995824228563e-08,99414771,1.3788515928859423e-08,143,1.1467498933320752,3,149,207,223,160,787403272486974637,40,260,164
99529152,0xe840ea01dfbeb09b8d9f7fab23435424107f9a2fd5de8d7c5e7bdc62355feef5,0xa5df347f5b227ce66b320d0177c5c8f771c64444,3.664589332867561e-08,4.9060781179585945e-08,99529310,8.676932762636674e-08,158,1.768608765293595,1,,,,10,860861594872142780,19,384,135
99534402,0xf365307450aad7887723933b0c129b77c44707be3b0688c4f08d3fce58f65563,0x16a56bba51c740ed360ba0d4761627c974244444,3.0973392286790064e-08,3.552405325175777e-08,99534429,4.950155641755465e-08,27,1.393465888217732,0,28,40,41,60,1291793238524195275,2,1157,685
99545313,0xe428886596547fbf784d13d38e61605e4a18aea867d5765a10b9d2ffe7dcaee8,0xc3126fd8b5f80d04ce98ce140bdbb621480a4444,2.9642840540886356e-08,3.540608715349182e-08,99547294,4.2150112142837475e-08,1981,1.190476427403827,1,1988,2217,2275,17,1079438939021675112,2155,490,336
99551625,0x490bed1bed2bf15d715c854a61c146f3629ad35692bfa313b078ec1d882b16b1,0x00e12c5635b7c0f93ced80e0566ccb5596544444,8.783077000387906e-09,1.3186455891278063e-08,99551738,6.784099024643325e-08,113,5.144747823507711,1,114,126,128,27,2036676866708986466,22,1418,336
99551660,0xfce4cea9796b089284fb4f419ccefcf385f435f56485e834a4f1b7ea5604078f,0x5c7065821f6ced2a36720720c85e5d94b8aa4444,9.301801442175313e-09,1.1591297276027699e-08,99551660,1.5803038654119028e-08,0,1.3633537539237954,1,1,1,1,13,1304742585104879765,1,55,29
99551896,0x2e516b899ae461a0405e70cfe3b3f23d3fe8d72d94ce90f28202034e246ec122,0x44e9f4b7f9dc585cdd464ad00aa7a50b0fea4444,1.5571004414652733e-08,1.558561648766694e-08,99553070,6.83724273415693e-08,1174,4.3868927094204535,0,1175,1194,1318,10,881664453967176473,18,2373,1217
99551935,0x85866dd9eb4bc561d4034ecf9bc746a89246dd953e3b749013264fdd6981705f,0x7981dcdc97cbba350fee82a3403cd498f9a04444,1.820576030603095e-08,1.4207169397089943e-08,99551970,3.628926569699174e-08,35,2.5542924619752108,1,36,36,50,14,1578168043032142780,1,510,142
99556176,0xd8cb9a03616cdb5e669543fcc0454509c8d51a12b58e8b412df92a85bc5c76ce,0xc728f0ea2d860ec3773d6f624fe94fa1bf8c4444,7.665725603063845e-09,1.011878688792883e-08,99556199,1.9802098792271313e-08,23,1.9569637162626832,2,26,28,39,53,1066376573029749514,2,254,111
99556527,0xa949d2b1de66ce4e573fcb8b4d14eecb1f84b42e720a654668324a1fdfe4c4dc,0x036e590c1564cfb1d3a245dcea8ae316ab4b4444,2.2189850611929997e-08,2.4699519851123867e-08,99556532,3.8905766772308286e-08,5,1.5751628779349738,0,6,8,8,10,787149639582548983,1,927,473
99562892,0xdf07f5ccdb1f2f3ce9c49e503d362e6f554f35859822bdc5b06e65c09f3a33a4,0xf3f882d95e59671896dc60472d696b0701d04444,7.242934018338891e-09,1.2050457942913203e-08,99562926,3.763759335025903e-08,34,3.1233330325337105,1,36,39,46,40,1532154645430870027,2,691,286
99564062,0x40fd73ec04202fedfdc2bc68ea1c2a30bf7ccb14417b8b565ebdc1fdef8d8322,0xad6195371dd614f7183af130f7264774f1054444,7.242934018338891e-09,1.1314013407935973e-08,99564196,1.4247184239858025e-08,134,1.2592511362824301,2,139,146,151,94,1239362807464355863,2,130,97
99567001,0x9f788a4ec0b3f15c854d45d2e9c586c5912531b6d6b5ace0b5ab55ef837b1c9e,0xb62207cda56c7bf17e869f2b30cc077b19ad4444,6.783398379883899e-09,8.552385277218157e-09,99567048,1.4461789123601125e-08,47,1.6909655791729166,0,49,51,69,18,565052603515754645,2,183,112
99574858,0xf73059e0c34c0358d3fadebd07662cd063b8064bc4c46e8c707b646d5879d946,0x0d9978ba84c82c42adf2514a9b58dd78474d4444,7.301788496758438e-09,8.83004669249719e-09,99574913,2.099230576252054e-08,55,2.37737199966989,1,56,63,100,13,678511877861874430,2,231,132
99577835,0x710a0d5d2dd095f2e7073c631615a3cd1f8a878b8d93798fd8458a85a96f7e0d,0x0dd20f783314ff233112a0e91c96e401bdfc4444,9.893931286286717e-09,1.1425831657362648e-08,99577850,1.4364139359807759e-08,15,1.2571635737825444,1,16,17,17,,1079758906127323224,17,90,45
99577863,0xa35881d88c1e2875af8da918503b42a5494ee5fa09777b20e9db4530142b32e6,0x42875f8431d4dd1a9b54511b04fa201c04254444,6.4520945297874e-09,9.030250848440927e-09,99577865,9.030250848440927e-09,2,1.0,3,3,36,255,,557080019302970056,3,55,43
99578155,0xe35e71f00f9a3b1ead773772eab67a221b27faa6c4ffab22aafc82d3c28dcc2b,0x33cdff4c0951836d4ce59615ed30770a8eda4444,1.9216877592741973e-08,2.97115020236311e-08,99578167,3.8421986900149345e-08,12,1.2931687825674496,1,13,15,29,14,757505635729531385,178,514,209
99592917,0x2b79d6367f12562bb6df787339f62ffd70a3f0d1e44f869a3c27a0a7db0acb39,0x41f996942138079677cc73acbb8349f702d34444,7.45283427849493e-09,1.1156978658753082e-08,99592917,1.145574869748148e-08,0,1.0267787586466341,1,1,3,3,,1074709253800967847,3,24,17
99594608,0x50b137b30430330aff7a84375deacebf0371c468eefc478a1c8b286662652422,0x9651510c764afc00c1b06e55838d61844c62ffff,7.436565669493471e-09,1.1090817156589644e-08,99596443,2.2806745915980058e-08,1835,2.0563629887658332,10,1846,1927,2479,122,688033227966915969,1096,868,682
99604896,0x0171fab512fa4d7d32a2d9c80c58d3da1878c4dee800803fd4df729a71bea9ad,0x39159fdaf5224eee7d03aa20cbf5ac2b9c464444,6.2580994891904335e-09,7.813551078149411e-09,99604897,8.675411976118353e-09,1,1.1103033549469121,1,9,,,33,602373724627291180,1,54,39
99606008,0x238bb9f606d7fa693e139455c1641be979c2083b910fad19ec5857f7f2d719a9,0x8f8c2fddb2c808da94f0b025542bac651b044444,1.608291818011401e-08,2.2164063753395033e-08,99606370,2.735893869321117e-08,362,1.2343827827611442,3,363,613,629,,842788425869738739,363,115,100
99690768,0x65d7eadec9838a5b16c43e28bc3b80e64c5e677618a611a22419c4e56b3d49b9,0x46679e1703fb65f1d094baa4355b4b6513524444,7.295396641604354e-09,1.0554574987220358e-08,99690796,2.4627655894656418e-08,28,2.3333631078916928,3,29,30,47,40,1052770830118988619,29,219,99
99705312,0x6e4b27ecf40429ce31532e7b074f616c759d5cf56f5b8e4fa116b4e0fc034a1e,0xe8b7b635c33bea2c9ea47ce63759bc16ed4d4444,7.117495039052912e-09,9.983079416949624e-09,99705353,1.2453663316297727e-08,41,1.2474771356775405,2,42,59,83,57,1124256643033077693,2,155,81
99710162,0x16a19a8d1aa06a0ced3ec817228983e5cde1b7da4d699e3a97528771f63b523c,0x076ffbc1be7a63897b3a051341fa9d9643034444,9.929732899792107e-09,9.724417479539342e-09,99711952,3.664388840704467e-08,1790,3.7682348052359163,2,1791,2145,2666,26,1123763271294472816,2,879,588
99710894,0x12c178559a9ea374d952a2116087828021a5727e3cd4c78bb17c139add4dba18,0x1919d01184e0d7a3ff709d465e52c8bf85f54444,8.196781197558668e-09,1.0196684578113568e-08,99710997,1.3807366701037382e-08,103,1.3541035417211864,1,104,120,124,,585409623680569929,1,124,89
99711114,0x495b0fc573b15cc09062bb7407d784aee9102b758a917cf642ea83744efc3679,0x5e7677fd2b5ef86dc37e04fee7152c0531404444,6.899193725002089e-09,8.986824954827404e-09,99711479,1.2487709094288337e-08,365,1.389557397307531,2,381,486,,,565394813700602206,2,117,96
99712609,0x5cc59559b0a8658e3135250eac724d35f224fe6d3e65564ba8fe9fa3ffc024f3,0x4c376378757b519e63b967d8a35472176c9b4444,8.280824424849555e-09,1.171058504758174e-08,99712868,5.511546894795484e-08,259,4.706465878861987,2,260,266,267,43,1204147226279263486,270,1000,474
99713461,0xa6b1e15d0f71c77962f92b1035ec9360cf3e695b102f38c360af001e3ca26cd4,0xb9fc18016b5214da5fa23ac62cd2f128744c4444,8.935116376797287e-09,9.1588797310894e-09,99713466,1.3503518050973692e-08,5,1.474363508141352,0,7,8,12,12,1150434125398341074,1,70,32
99716884,0x0914c2dc036d330ed2ca65e6071ff2f49fa2f44cfdfb1c731baa80ce5094c6cf,0x32d9eef6462f800787f9264eab2de0ff997c4444,7.45283427849493e-09,1.0993084724901108e-08,99716914,1.680814866567699e-08,30,1.5289747224092458,1,32,34,54,88,659649181788552987,46,139,84
99717736,0xa06777e91a514bcbf3ad541da1c52c156da2f0cbe1a4ea3aba87ef11152b878a,0x3ce4fdbc1581d73c8594f724b6c4524df79a4444,9.509608917519447e-09,1.4374365354756924e-08,99717745,3.124817892205931e-08,9,2.1738823350359824,2,10,15,18,15,1459168668471913309,2,164,64
99717736,0xcdccd495c78fdac6be33744fac42205d48b4411f97f57c2409631b5613c92d42,0x3ce4fdbc1581d73c8594f724b6c4524df79a4444,1.3974469209994845e-08,1.4374365354756924e-08,99717745,3.124817892205931e-08,9,2.1738823350359824,2,10,15,18,15,1459168668471913309,2,164,64
99717739,0xcb651e036d50b127e986be886aa7fefe3c91ddda72862835cb7c7c23f9b23b94,0xd0b0d46a3b24d4be5df1d292bb0f76938ab54444,1.4892713083157958e-08,1.2506529132333572e-08,99717740,1.8056935333317027e-08,1,1.4438006854062966,0,2,2,2,10,1183986106281113961,0,116,52
99717743,0xaf094079ccc2a066b990ba46b1bb00893b18abd10e68316c8f7c5ccab633864f,0xd0b0d46a3b24d4be5df1d292bb0f76938ab54444,1.2149338123875017e-08,1.6499730777171442e-08,99717745,1.6499730777171442e-08,2,1.0,3,3,3,4,16,939735370158046687,3,89,48
99717778,0x752e7b6d73ac52610c6c32934f9ef432ac5851d6bf07e14864636122318d2c74,0x7db18ed6d28692fc6023df7343d2fca726924444,7.473988813053242e-09,8.284344668469332e-09,99717803,1.8449298583102055e-08,25,2.227007605480382,1,27,38,45,30,1333881946150048192,1,193,98
99720981,0xd341e179f09599b1832bb2a2a325e309215ed47eba375b1b668173b643f7bee2,0x704470092a035cfe490c8aa008367f94ab354444,1.3311974662551134e-08,2.0496490289733983e-08,99720983,2.6040488989118463e-08,2,1.2704852694786135,2,5,5,7,18,1422432362413548864,25,119,60
99721005,0xc897923032a415037f895d19c160ff2bfe7482c672b09469e809e7a0ee3e59b9,0x95bba677f5c71b6ec3fba5a0512b72738dce4444,8.216462003900978e-09,1.3711737460407827e-08,99721006,1.612213379140444e-08,1,1.1757907295086818,1,2,6,6,,1464513521039859152,1,307,214
99721005,0x53612e9b7cf461b975c22f04eb684c529185cde26e46c81f686e76c583174a13,0x95bba677f5c71b6ec3fba5a0512b72738dce4444,1.4045664232616269e-08,1.3711737460407827e-08,99721006,1.612213379140444e-08,1,1.1757907295086818,1,2,6,6,,1464513521039859152,1,307,214
99725939,0x030f5f15085bc7ce89d30691b7644dcc5e94b0e4f3ca0765955dd24b21b526f1,0x29789b64862da90200a6aba43743f50292444444,9.994862539666459e-09,2.558077059787364e-08,99725949,3.3868802731855995e-08,10,1.323994623315659,1,11,11,11,53,2033237821791120914,2,542,164
99728303,0xef8e0ebec81998d013c9532b376ef7074eb3940028130269a4ef0e02eebbbb96,0x1c084ee1ad62b4e8c0a3821e2e31c1442b784444,1.5494126265658715e-08,2.6823674411815916e-08,99728306,2.7035895411287112e-08,3,1.0079117050189705,3,5,7,7,,1677333169161051487,7,63,26
99728303,0xedf7255eaaef492d0cb36fe7469a83626e815570509e5a38e2797b28f6e57886,0x1c084ee1ad62b4e8c0a3821e2e31c1442b784444,1.7644758304314754e-08,2.6823674411815916e-08,99728306,2.7035895411287112e-08,3,1.0079117050189705,3,5,7,7,,1677333169161051487,7,63,26
99751051,0x7f06fdac906d631b8f5460f8f642decbf250db05846bcb2923b779f025b81cfb,0x0726b51e59e0d6030902ab30ed8ad80cb7b54444,2.256029889345412e-08,3.270516887702009e-08,99751052,3.531452821314204e-08,1,1.0797843101172728,2,2,5,7,15,940254037391515164,20,218,105
99774258,0x0251c126bab3a3f55176a1445ec76cb5db0853c60a666f8afdf06eb214e9ebb1,0x1275198cbb0a43ebebc1921d2fdf853866c84444,1.6330137391239633e-08,2.031062935150961e-08,99774944,7.474899612562053e-08,686,3.6802895091020273,2,688,752,804,16,1848613918546195150,2093,1622,1041
99774794,0x8f14e1db3f5beb3ed1fe75ad6c2d96488119571a8726792a6ca878d4f25e126a,0xc8cf51b188b6abab130abf7aba537abab4914444,7.168132731022865e-09,8.47251678622213e-09,99774807,1.1989753818236925e-08,13,1.4151348555289345,5,14,21,28,15,536597511673556379,5,135,95
99776430,0x561a065e22244515c1ce1507be8025a0d1fbd9e743e6b6559a60f710b55d820a,0x0f220eeeac82bcd9f0abfc6c14c6500d810f4444,6.433243621843495e-09,9.206719809425474e-09,99776648,4.1069264900719696e-08,218,4.4607923072313564,6,219,229,232,161,1081972683374842888,210,497,221
99779644,0x9edf4f5ab46ad4ee2219cf79877edf9a043b34f5070566b88a28e3a32b8fe264,0x5a7b9fe42f587e397bac31ea2de2f44b208d4444,9.476534518478707e-09,1.834972001996921e-08,99779645,2.050146690085683e-08,1,1.1172631995772124,1,2,3,4,,1348416433729755318,2,144,98
99785359,0x2138f16f4c0fed1e0cd9789b72e786034f2e3825ff14e477e644f8408b5c19c7,0x25da1dd150e6976dd4c49d39519d095b27534444,7.157575380282574e-09,8.482153357513152e-09,99785422,1.436604925672495e-08,63,1.693679499911432,1,65,95,103,13,629080458057346195,1,148,106
99786375,0x2cbaa65a6fad5a97c4e9e4864cfcbd3360841e727dbd959f58aa8e3711759242,0x693a01471e0c18fab79dbd728637241ac76d4444,9.052844683255562e-09,1.2887541024465822e-08,99786377,1.2887541024465822e-08,2,1.0,0,3,15,30,12,861136248318152069,3,57,36
99786446,0x23493c3f234a1be68570f57b599e222ee990e390c5fce23acc9008b076f490c2,0x5be7ccadb58ed05aa0e577774b3f32a4336e4444,1.4136355183972352e-08,1.5807083801321528e-08,99786450,2.5262616212870404e-08,4,1.5981832278739714,0,5,5,7,16,1259901924214009685,7,326,148
99788860,0x2752bee7f2de91e3fa8756a2380783537b8a76d891b1fb7fbe29e7469ab43b63,0x70530c9fb4e06b2b9ed3e2a3061b2c06f8f64444,7.053987795047646e-09,9.149672548711148e-09,99788894,1.3471197368607542e-08,34,1.4723146972625962,3,37,45,85,19,590198927071084613,3,164,107
99882524,0x8a5e02203b975a08105ed1fd5b9eff2f35c8074197b84d991f5710902c777ba0,0x8e4d5bbdaa65170692f66a98b4b6a975881d4444,3.833792774404641e-08,4.599766044249479e-08,99882575,5.3370884657063354e-08,51,1.160295635552734,1,53,395,839,14,723017220780467396,3221,872,658
99894170,0xb07e46666b180ef1793f008bdfcd1a9d38399d3fb745c201e919591add5aaceb,0x0563f018368faeaec94bae48eaaad45d772c4444,1.110231865463023e-08,1.4741005632432082e-08,99894607,5.7394971112619356e-08,437,3.893558726166086,0,438,490,519,23,1291462634473612519,490,2723,1393
99896250,0x760eb74e77f68dffd6dbb3973e641319bf20c425ba7d3b5cbaf9a3726f1a2c39,0xd61ee6dbbc96513c6ccab32d06ca83efefc64444,7.660019661862405e-09,8.181001623097786e-09,99896470,1.9970876575318596e-08,220,2.441128543347789,1,221,237,244,13,582517013848340005,1,458,219
99910321,0xc6257342bde6a897e0889c7b3f08237363820ae3c2252225120f44702bb6f969,0x961a4bf4a8ae82545989e5ca169dd72a79224444,8.184874574208144e-09,1.0626414067053469e-08,99910540,1.8036142931821464e-08,219,1.6972934442430014,2,220,246,291,13,675581714658037022,2,355,266
99922118,0x3f098a6a5efe4736b7e52c0f1aeeaf6a26409c75066b69f05b0c2f2350452ae9,0x43733a53b6de88bfe53bd3f8e189b9c7d1544444,7.276547830377172e-09,1.2067652166003894e-08,99922119,1.3309891058421573e-08,1,1.102939567310137,5,5,6,6,,908796106488919514,5,100,78
99929359,0x0e5884d2c47942e8b000506f34aa6e6bfee8e163eceaa676b80c2ebafff535d5,0x484a95e9435372b42f489733d35267880d904444,6.594778370659923e-09,8.4636528291924e-09,99929443,1.282898262041681e-08,84,1.5157737302465593,2,85,134,271,,1040291489912522637,2,126,94
99931246,0x32cb5ca9549c4af431361b4e3d694ad3a8c045635ee852b33712badf06d913db,0x896448475aa4ec7c4ff77a4a3a9cefa3321b4444,9.32682345713555e-09,1.2669130114539229e-08,99931450,1.8505425854289706e-08,204,1.4606705975063499,5,205,258,325,22,788713278869432219,283,230,177
99937719,0xd71464c8a3b3be34c18ac2fa225b934782d96d2a530dd8c530b52e0a28101b08,0x94d62d12af1d985c663842ede1bcc1a6399f4444,1.108001006900058e-08,1.2603788275809641e-08,99940207,1.822002491018099e-08,2488,1.4455990938177334,2,2498,2767,,34,1072050666930209639,2,133,106
99939424,0x592c10a8c5319121bfc7d65272007cbd8c4c9e1ba5e41045489c0f5bece7702e,0xcfa2f07c65b6db7052c127d55cdf817b58b24444,7.50456302375082e-09,9.572913790403004e-09,99939445,1.0534827143521945e-08,21,1.1004828178943045,3,22,,,,637169447697372721,3,25,19
99945522,0xfab8899305183eae29d5658a96b31aec2be9986a4acd02fb1897beda9dd90a26,0x4a712ac5b560ace0e8de0f908394d96b83694444,8.3484269982775e-09,1.0745279512552743e-08,99946709,1.9297588393974025e-08,1187,1.7959131143522502,2,1188,1198,1198,20,1490217205852986565,1197,173,120
99946708,0x1be317ba599fbf2fb04195e02c9166b9605d460176226bf300453734126eead1,0x4a712ac5b560ace0e8de0f908394d96b83694444,1.4852411166259685e-08,1.832592007174038e-08,99946709,1.9297588393974025e-08,1,1.0530215300748809,2,2,12,12,,1490217205852986565,11,88,68
99990861,0xcc2c20209ffad7a98e934e2bc6f91b4bff066c6661de0ef2e2a473487807510e,0x9fd6c2d388109a7f1fbfda3080067c2ef1074444,8.319182692725929e-06,1.0393126876996292e-05,99990880,1.2515054168160208e-05,19,1.2041663992249052,0,20,30,31,10,539758168044273859816,30,433,286
100097379,0x8b62c2d9b2df1a635bda09ec92301b47908d118b5707923253923e2c30541c1c,0x91894133287ce7c82a29abf3165a5f3a6d144444,8.198287374910137e-09,1.0686622668320778e-08,100099686,7.016266211178645e-08,2307,6.565466405001397,2,2311,2382,2780,15,1439650673288983549,3495,2411,1576
100098562,0x6e0669e8c1a73b80f495376ac99b8b6d5fe171135baee3534fb093d15336a077,0x2dd66c99ada7dcdd39b7b1fdc6fbd0f22f834444,6.2580994891904335e-09,7.929101232001056e-09,100098581,1.1932969137476938e-08,19,1.5049586060670628,2,20,115,173,14,1021685978880386774,2,194,142
100100761,0x44426f16be3d9000e4ddf253d22da602d9a9c47aebb4428a24730dd835ee0046,0x91894133287ce7c82a29abf3165a5f3a6d144444,4.672973567549827e-08,5.04892847278516e-08,100100762,5.694865e-08,1,1.1279353689989036,1,2,113,120,13,1439650673288983549,113,824,649
100100886,0xfcde98bbb9c3f0f46b8fa85bdb8ea084c61a706b6329c15000b827fc70ec09e0,0x9b76e66ff5a26dc76abff859aed3f6b4d57a4444,7.1639561765686514e-09,1.0705401922470015e-08,100100888,1.0705401922470015e-08,2,1.0,2,3,17,46,,776311723760329960,3,45,32
100108065,0x0d255460aabe5b3e1b2ffaefd97de7800489395f6bc134fc56948639683591ef,0x9688e35f92e09dfaa4c0a3dc103e074755a54444,9.88977908960837e-09,1.3189720545413223e-08,100109048,1.4967716585851874e-08,983,1.13480164604829,3,985,1227,1249,16,546776509335882228,3,268,222
100108531,0x0a05e272ba27ad8d759251416f24183d0c161ad24d80ea551c2132d9229244a9,0xf55dfed53eff463339e238ed1580a84ad2654444,6.45080709905768e-09,9.075568831498715e-09,100108893,3.718662356499671e-08,362,4.097442733939996,3,363,368,383,251,1029889693759879869,236,689,423
100115632,0x09cbc8ae1ed7652baae67da5814abb22fb5cede39df4025030c88e3a36d7fc88,0xd84fd7cf11cecbe713494ef81f4cf2988d8d4444,7.45283427849493e-09,9.671494659671178e-09,100115691,1.5397241088259986e-08,59,1.5920229116668383,2,60,84,117,131,1037958122857299261,2,255,154
100119792,0xee72c8f8261df37c1240fd38c62f74317687936c2a57f1086108b5c8842d9902,0xf07345eed922bf3129e84455bed4f39b91874444,7.242934018338891e-09,8.546396352641592e-09,100119840,2.0565926561114987e-08,48,2.406385769220532,3,49,57,65,81,750532401327996607,3,338,155
100120695,0x42ef2ae6b118cd3d38ce0ee9e9173560d7b338d082bc1d8795ff3ef0a32b6b83,0x05eebfe46b61fe9fbdca2ca1ccf09226a9054444,5.730467332105209e-08,6.700950193421643e-08,100120697,6.894713665902838e-08,2,1.0289158204266933,2,3,410,513,20,1011227059460038159,1747,683,545
100125029,0xe9990a7339c904091d2333ab6659758926167a4c8a9aad10e86f5ddae722bf07,0x50b1fe308606f632e0bc2b3580c3e2331f7d4444,6.852441401701736e-09,9.457688425813333e-09,100125053,1.0697381469608513e-08,24,1.1310778054827462,6,25,55,68,17,564338817302963385,6,114,78
100146611,0x90eeb6796ffd636b0fac09df291e722b43bfbe3a3b20a24fbccdefae40354beb,0x13f702763b36ec18be2811a0c7fc4aa574e54444,1.7254390499574707e-08,2.0055715795559668e-08,100150521,8.724593315399178e-08,3910,4.3501779763606345,2,,,,238,1419227599004910654,1720,709,534
100151843,0x61daa3eb2318f72eca1a18d4d4c836d6d8de3a0fe87d11f718839e79f15f1fb7,0x79d33d89074e0f716d4d307cf965c6eee6d94444,3.530124975942321e-08,4.424123727109207e-08,100152192,7.538672134573383e-08,349,1.703992157447927,0,351,422,469,15,1222599330688503458,508,1226,664
100152317,0x37d24ac60402cc766b9e9d25f5ad43b7a0bd9af2a43d6c4dc224e3316444ad8e,0xccab825d0bdcf6584bdacb00b4ea93b778a84444,1.1056574379055538e-08,1.1338563083290562e-08,100152339,3.015307803943983e-08,22,2.65933856150396,1,24,25,34,33,1540282029294879816,9,410,114
100152318,0x8ec80d44bf907a5daad2687b8bc0cb31512f3dec630e959a96b46a27937a93ce,0xccab825d0bdcf6584bdacb00b4ea93b778a84444,1.4605277171656578e-08,1.0484206216353358e-08,100152339,3.015307803943983e-08,21,2.8760477824641404,0,23,24,33,32,1540282029294879816,8,408,113
100152425,0x89504c9f29f0be3849a1c9afe75993402f4d6913dce2aa6be85fd95084d59764,0x4ac6daaa85d0bcd9754b653759fb967c16774444,1.2414945431681305e-08,1.713838819991917e-08,100152482,3.562919370489102e-08,57,2.078911580790255,3,58,66,66,15,2334490853795671361,7,380,112
100152441,0x650a2c0cfeb144d99bdf3f544c979173228d04bf645ed83abcca5c2cf3077c0b,0x5b3a794fdaf3a33fdfcc466cbe8575aeb2c64444,7.665725603063845e-09,1.7215374255942145e-08,100152483,8.697806747127562e-08,42,5.052348335747266,3,,,,,1763054870422674858,16,223,43
100152441,0x9b711b9e97f089479af9860c0e43a579b2a2624b9cae44ad2522c86975aab72a,0x5b3a794fdaf3a33fdfcc466cbe8575aeb2c64444,1.1683876852796602e-08,1.7215374255942145e-08,100152483,8.697806747127562e-08,42,5.052348335747266,3,,,,,1763054870422674858,16,223,43
100152468,0x42a65b66a4758844e1c8f74b7b5e073ec455970e15cf3c7fdb0d15e10e1255e5,0x5b3a794fdaf3a33fdfcc466cbe8575aeb2c64444,2.98125029797791e-08,3.9320616762689094e-08,100152483,8.697806747127562e-08,15,2.212021952661947,0,,,,,732550131508622863,14,130,16
100152473,0x9308e1dc3d282291933808e98ca25d2ba7487c18a1b2abc1c8d50e17a3ad51ec,0x5b3a794fdaf3a33fdfcc466cbe8575aeb2c64444,3.568221602548271e-08,4.323092106626962e-08,100152483,8.697806747127562e-08,10,2.0119411135826843,0,,,,,732550131508622863,9,99,11
100152483,0x5ca5ad1376802f02e1ea5d8bef19e216170743ec2b94dff2921da1d627f13f18,0x5b3a794fdaf3a33fdfcc466cbe8575aeb2c64444,8.474741765436228e-08,8.474741765436228e-08,100152483,8.697806747127562e-08,0,1.026321153831624,0,,,,,145828153190235801,0,14,1
100153570,0xa4d6f76271aebba1fabbb9e9f72ba9b788fdfe7bb2b95ea4d5fa140e849e3f66,0x92c1bdbc320b9f476ef691540b112fe31ebb4444,1.4410567756550832e-08,1.8745195381631944e-08,100153572,2.178690130214917e-08,2,1.1622658957984366,0,3,3,4,,4641583631390618501,79,169,104
100176333,0xfc44901fc8a9f5daaaaadbd5fd2176586c541c69fac700aa0a0ff0623870a386,0x3a753bcb831c1b8b0acbb01a9168bd5d497d4444,2.646817624761504e-08,4.097208802101776e-08,100176973,4.1162048715164843e-08,640,1.004636343992272,2,661,1765,3464,15,785456329023095873,3,96,80
